,localx_X,localy_X,vel_X,acc_X,laneID_X,localy_Y,vel_Y,acc_Y,laneID_Y,relative_x,relative_y,relative_distance,num_lanes,duration,direction_X__1.0,direction_X__2.0,direction_X__3.0,direction_X__4.0,direction_Y__1.0,direction_Y__2.0,direction_Y__3.0,direction_Y__4.0,movement_X__1.0,movement_X__2.0,movement_X__3.0,movement_Y__1.0,movement_Y__2.0,movement_Y__3.0,exit_X__201.0,exit_X__203.0,exit_X__204.0,exit_X__205.0,exit_X__206.0,exit_X__207.0,exit_X__208.0,exit_X__209.0,exit_X__210.0,exit_X__211.0,exit_Y__201.0,exit_Y__203.0,exit_Y__204.0,exit_Y__205.0,exit_Y__206.0,exit_Y__207.0,exit_Y__208.0,exit_Y__209.0,exit_Y__210.0,exit_Y__211.0,int_X__0.0,int_X__1.0,int_X__2.0,int_X__3.0,int_X__4.0,int_Y__0.0,int_Y__1.0,int_Y__2.0,int_Y__3.0,int_Y__4.0,section_X__0.0,section_X__1.0,section_X__2.0,section_X__3.0,section_X__4.0,section_X__5.0,section_Y__0.0,section_Y__1.0,section_Y__2.0,section_Y__3.0,section_Y__4.0,section_Y__5.0,distance_x_toexit,distance_y_toexit,range,zero_to_10,ten_to_30,thirty_plus
8562,-25.224,1628.119,17.45,0.0,2,1567.3010000000002,23.92,-10.7,1,-7.6887195120000005,15.78719512,17.55995266,3,46900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1560.264428,1519.425644,50,0,0,1
8565,-23.109,682.181,13.67,-1.76,1,840.832,27.87,-8.52,3,-14.384756099999999,-44.78262195,47.03620347,3,10900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,662.8626849999999,383.55927060000005,50,0,1,0
8568,-34.99,1203.738,43.84,-15.37,3,1233.026,38.18,-4.56,2,-5.66707317,-6.990853659,8.999319596,3,30700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1179.0767529999998,1207.48002,50,0,0,1
8572,-46.676,1186.182,51.3,-0.37,4,1206.4489999999998,41.7,2.05,1,-10.82926829,-1.958536585,11.00494967,3,16100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,726.4839193,831.7330575,50,0,1,0
8573,-15.413,1451.8020000000001,51.56,-4.05,2,1590.654,53.21,0.0,3,7.693292682999999,-42.8570122,43.54205147,3,76900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1407.696817,1531.7414310000001,50,0,0,1
8574,-35.043,510.098,10.81,-6.97,2,500.67699999999996,4.99,0.0,1,-1.240853658,3.7792682930000003,3.97776151,3,53800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,491.78132589999996,481.74834069999997,50,0,0,1
8575,56.345,431.61300000000006,0.0,0.0,1,524.812,0.0,0.0,1,7.968597561,-37.48567073,38.32328349,3,13700,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,408.25032969999995,505.7517204,50,0,1,0
8576,-34.563,745.072,25.85,-11.15,2,620.0930000000001,4.9,0.0,3,19.27896341,33.00792683,38.22566761,3,17200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,726.2327693,602.2065136,50,0,1,0
8578,-26.045,487.67400000000004,0.0,0.0,1,339.244,0.0,0.0,3,4.871036585,47.46341463,47.71271032,3,46900,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,468.7787787,1278.162586,50,0,0,1
8579,-26.075,476.10400000000004,10.0,10.92,1,338.77099999999996,0.0,0.0,1,9.326829268,41.66432927,42.69550418,3,11200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,457.2736101,1276.01261,50,0,1,0
8580,-26.045,487.67400000000004,0.0,0.0,1,514.005,0.07,-1.53,2,-1.098780488,-8.387195122,8.458862842,3,43100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,468.7787787,495.6908632,50,0,0,1
8581,-34.593,749.65,5.81,-6.92,2,636.678,0.0,0.0,2,14.92317073,31.03323171,34.43490228,3,11100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,730.7736444,618.0158561000001,50,0,1,0
8583,-25.258000000000003,1266.3239999999998,38.45,-4.07,2,1359.329,39.75,-12.46,2,-3.406402439,-26.14695122,26.3679092,3,35500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1240.5863470000002,1324.01332,50,0,0,1
8584,-44.511,559.139,14.79,-5.11,3,538.382,0.0,0.0,2,-0.182012195,7.126829268,7.129153095,3,24700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,541.5218247,519.9082563000001,50,0,1,0
8585,-43.724,500.001,23.25,9.98,3,458.276,14.66,3.76,1,0.217987805,13.03323171,13.03505456,3,10800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,482.56128960000007,442.35191460000004,50,0,1,0
8587,-37.049,1265.22,37.22,-12.01,3,1267.502,35.18,-8.7,1,-7.082621951,1.5286585369999999,7.245711188,3,33200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1238.435503,1242.9898449999998,50,0,0,1
8588,-29.405,1003.803,49.96,15.84,3,944.067,33.82,0.0,2,4.006707317,18.46768293,18.89732828,3,35400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,983.9770978,923.0298722000001,50,0,0,1
8590,27.949,62.527,6.28,11.14,0,102.71,34.27,0.08,3,-5.049695121,-11.16402439,12.25295317,3,31600,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1551.074589,281.5424285,50,0,0,1
8591,34.806999999999995,188.09,23.85,-5.71,3,116.155,34.01,-2.63,3,9.169207317,19.93628049,21.94378369,3,31200,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1426.252517,267.89988769999997,50,0,0,1
8592,28.846999999999998,322.658,1.0,-0.47,2,357.981,1.65,-6.94,0,-11.21097561,-4.2807926830000005,12.000465,3,21200,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1293.211695,55.3689547,50,0,1,0
8593,17.706,243.513,15.8,-0.31,1,358.495,0.0,0.0,0,-24.38841463,-24.65396341,34.67870644,3,18700,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1369.816719,55.13095845,50,0,1,0
8594,18.701,338.77099999999996,0.0,0.0,1,358.495,0.0,0.0,0,-12.00152439,1.344512195,12.07660137,3,10800,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1276.01261,55.13095845,50,0,1,0
8598,-12.38,1505.832,35.94,0.0,2,1384.004,38.16,11.22,3,4.195121952,38.56707317,38.79456381,3,41200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459.363492,1336.247759,50,0,0,1
8599,-25.015,576.908,0.15,5.96,1,444.962,0.0,0.0,2,-4.054268292,48.83140244,48.99941791,3,16900,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,557.7577362000001,152.16784909999998,50,0,1,0
8603,-23.247,1485.0439999999999,35.42,-11.58,3,1564.953,28.45,-0.28,2,-0.819817074,-24.89969512,24.91318762,3,44600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1435.0845960000001,1512.907637,50,0,0,1
8608,28.211,342.796,0.0,0.0,2,199.095,33.13,0.0,3,15.72347561,40.45670732,43.4047561,3,42100,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1273.1339890000002,1353.8442599999998,50,0,0,1
8610,-16.22,1210.833,42.96,11.15,1,1050.896,37.66,9.08,1,19.93079268,42.69786585,47.12052892,3,10800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1186.404241,1031.881977,50,0,1,0
8612,18.701,338.77099999999996,0.0,0.0,1,213.885,13.43,-6.22,1,16.60914634,34.01829268,37.85641266,3,10100,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1276.01261,1399.201601,50,0,1,0
8613,-1.337,1510.203,44.69,0.0,1,1504.595,51.4,0.0,3,7.180792683,1.885365854,7.424175911,3,37700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1467.355519,1453.432964,50,0,0,1
8614,-16.962,1020.122,28.56,-15.84,2,1181.885,37.77,0.6,3,-16.83414634,-44.74908537,47.81076368,3,41200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1001.47819,1158.162282,50,0,0,1
8615,-24.795,555.901,0.0,0.0,1,590.747,23.88,-11.66,3,1.253353659,-12.41737805,12.48047167,3,26500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,536.8045175,573.1686311000001,50,0,1,0
8616,-33.821999999999996,538.382,0.0,0.0,2,575.3969999999999,10.0,-2.75,3,-1.8359756090000001,-11.65640244,11.80010696,3,25500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,519.9082563000001,557.7568177,50,0,1,0
8619,29.15,252.93599999999998,11.67,-11.2,2,339.244,0.0,0.0,3,-14.17713415,-22.44664634,26.54888067,3,20200,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1362.551514,1278.162586,50,0,1,0
8621,15.434000000000001,222.90200000000002,10.04,6.01,1,322.64,0.11,2.02,2,-16.15640244,-25.77743902,30.42212521,3,10200,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1390.25562,1293.211695,50,0,1,0
8622,24.393,104.431,33.65,1.66,2,45.526,40.45,0.0,2,8.713109756,16.0152439,18.23201357,3,17200,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,281.3604162,340.1275845,50,0,1,0
8623,29.359,293.797,0.0,0.0,2,208.717,29.28,-4.64,4,5.72347561,25.25,25.89055181,3,14000,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1321.918347,175.9961845,50,0,1,0
8627,-17.272000000000002,1326.2060000000001,37.18,0.0,1,1354.547,42.9,-9.29,2,1.895731707,-8.82652439,9.027808788,3,37400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1295.744582,1320.053185,50,0,0,1
8629,-26.366999999999997,1154.123,28.54,-0.59,2,1320.136,48.9,-2.8,2,-14.76067073,-45.70213415,48.02668494,3,72500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1130.653158,1287.517302,50,0,0,1
8630,-26.689,1126.5330000000001,0.0,0.0,2,1150.4489999999998,0.0,0.0,2,-2.488414635,-6.859756097999999,7.297154316,3,64200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1103.050425,1126.939106,50,0,0,1
8632,-24.543000000000003,525.6669999999999,1.28,4.64,1,487.67400000000004,0.0,0.0,1,5.442378048999999,10.23323171,11.59044909,3,51500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,506.5989039,468.7787787,50,0,0,1
8633,-26.045,487.67400000000004,0.0,0.0,1,574.2090000000001,11.18,0.09,2,-9.066463415,-24.91981707,26.51788155,3,28700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,468.7787787,555.7148198,50,0,1,0
8634,-24.795,555.901,0.0,0.0,1,487.67400000000004,0.0,0.0,1,9.377134146,18.57134146,20.8044555,3,27900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,536.8045175,468.7787787,50,0,1,0
8637,18.701,338.77099999999996,0.0,0.0,1,267.107,0.0,-1.36,1,9.061890245,19.88841463,21.85559177,3,15200,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1276.01261,1347.324958,50,0,1,0
8639,40.163000000000004,339.244,0.0,0.0,3,290.008,0.0,0.0,3,6.593597561,13.48780488,15.01320783,3,38200,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1278.162586,1264.727347,50,0,0,1
8643,38.803000000000004,262.39099999999996,2.05,-4.17,3,240.329,20.04,0.41,2,5.481097561,4.4329268289999995,7.049345412999999,3,40800,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1292.303057,1373.6781119999998,50,0,0,1
8644,17.086,288.637,0.0,0.0,1,339.244,0.0,0.0,3,-12.89847561,-11.00670732,16.95636397,3,16000,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1325.653831,1278.162586,50,0,1,0
8647,26.862,229.454,8.23,-1.3,2,173.05,32.63,-12.76,4,2.96402439,17.37408537,17.62510377,3,15000,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1323.564325,211.47497119999997,50,0,1,0
8648,48.79,234.25,27.01,-9.23,4,293.797,0.0,0.0,2,-1.84847561,-18.41981707,18.51233435,3,12900,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,151.2060958,1321.918347,50,0,1,0
8649,-45.816,641.066,3.1,0.0,3,717.779,0.0,0.0,3,-10.90792683,-20.7054878,23.40299325,3,12200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,623.2156823,699.5083967999999,50,0,1,0
8654,-19.48,1435.2120000000002,35.71,-9.53,2,1488.685,36.61,-4.36,3,1.8774390230000002,-16.33963415,16.44714022,3,48500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1390.6713109999998,1438.688507,50,0,0,1
8655,-37.475,1278.806,35.24,-0.05,3,1222.226,38.29,4.02,2,1.582012195,17.60609756,17.67703125,3,44700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1251.907542,1196.731331,50,0,0,1
8656,-25.139,597.947,0.0,0.0,1,588.1759999999999,1.67,4.85,3,6.464329268999999,0.192378049,6.467191215,3,14300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,578.8079002000001,570.3509577000001,50,0,1,0
8662,-24.9,529.893,19.1,7.05,1,466.82599999999996,28.79,12.38,1,8.046036586,17.12652439,18.92238205,3,13100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,510.85413880000004,448.87168499999996,50,0,1,0
8665,-35.319,590.39,0.94,4.67,2,562.768,0.0,0.0,2,3.483536585,7.684146342000001,8.436891142,3,26500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,571.9315849,544.2905516,50,0,1,0
8666,-24.795,555.901,0.0,0.0,1,562.768,0.0,0.0,2,1.80152439,-3.192682927,3.665885214,3,21400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,536.8045175,544.2905516,50,0,1,0
8667,-34.665,562.768,0.0,0.0,2,612.821,0.0,0.0,2,-6.48902439,-13.8125,15.26081891,3,18400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,544.2905516,594.2555463,50,0,1,0
8669,40.163000000000004,339.244,0.0,0.0,3,431.648,0.0,0.0,1,-18.17103659,-19.98963415,27.01429333,3,22300,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1278.162586,408.28585439999995,50,0,1,0
8670,39.647,313.96299999999997,0.0,0.0,3,242.093,0.0,0.0,3,9.318597561,19.24847561,21.38551084,3,29100,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1303.165917,461.27146280000005,50,0,1,0
8672,58.972,444.962,0.0,0.0,2,339.244,0.0,0.0,3,21.01890244,22.99207317,31.15172047,3,49000,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,152.16784909999998,1278.162586,50,0,0,1
8676,33.297,131.596,19.19,-10.14,3,267.087,0.0,0.0,1,-11.94573171,-39.46006098,41.22859345,3,10000,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1482.4831689999999,1347.324958,50,0,1,0
8679,-34.702,687.877,6.7,4.09,2,605.719,14.59,6.6,2,10.86036585,22.57439024,25.05096089,3,11500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,669.1292708999999,587.1223041000001,50,0,1,0
8681,-17.727,1124.628,0.0,5.56,1,1173.98,1.27,4.24,2,-3.380487804,-14.8820122,15.26112659,3,54800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1101.361117,1150.505413,50,0,0,1
8682,-25.638,597.919,0.16,-3.11,1,555.901,0.0,0.0,1,5.335670732,11.65914634,12.82205426,3,19800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,578.8363787999999,536.8045175,50,0,1,0
8683,-44.773,622.5269999999999,15.32,10.12,3,558.861,26.45,11.22,3,8.419512196,17.46585366,19.38928131,3,11000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,604.6519674,541.2957125,50,0,1,0
8686,19.675,315.34,11.21,0.0,1,290.008,0.0,0.0,3,-2.148170732,9.524390244,9.763639025,3,45600,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1299.402592,1264.727347,50,0,0,1
8689,39.647,313.96299999999997,0.0,0.0,3,339.244,0.0,0.0,3,-3.401219512,-6.918292683,7.709154805,3,55300,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1303.165917,1278.162586,50,0,0,1
8690,56.29600000000001,431.74300000000005,0.0,0.0,1,338.77099999999996,0.0,0.0,1,24.1679878,17.38414634,29.77079405,3,28500,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,408.3801561,1276.01261,50,0,1,0
